order_item_id,order_id,product_id,quantity,unit_price,discount_pct
37dd1833-58aa-45a7-8229-0aefe97ed21b,5effbffc-17bf-4111-9bd8-84a4b00863c2,8874c22f-e51b-431a-a842-77f6b0503114,1,165.17,0
ceb0e21d-4025-4008-8861-e9c127c8f75d,5effbffc-17bf-4111-9bd8-84a4b00863c2,66cc3dec-7cb9-4773-96bf-5cbee379af7c,1,5.64,0
7f6f7004-f38f-45ef-94a2-e46698800a37,ffd26190-5bc7-4e4c-8870-881b0b4289e7,33e9d31f-cdb0-46af-822d-8f05dddd55d8,1,59.21,0
f5c015f1-ac86-470e-ab26-5f51023c75d8,ffd26190-5bc7-4e4c-8870-881b0b4289e7,3d752c79-3b4c-4804-ac93-18133ff67f94,1,228.88,0
d8d2137f-51ec-4227-81c5-c7a39ff5bc51,ffd26190-5bc7-4e4c-8870-881b0b4289e7,e469e1ed-25f8-48b4-a5f0-ba58728353c8,1,319.73,0
b4bbaf99-3680-45ad-8458-fc306b11d003,83c499dc-cb8a-43ad-8d3d-5e8712be5fbd,aeb99d69-5f69-4094-8c7b-c1549621ab25,1,5.87,0
aaac056d-450b-495d-b682-0bcc1ac59729,b0f1ce76-b8de-47e4-9b0a-64a3d04acdb7,88289475-e5ac-42af-bd5e-ea75b5b6b910,1,723.7,0
e6f800f5-1b7f-4b01-9e0d-e20448a65b6e,b0f1ce76-b8de-47e4-9b0a-64a3d04acdb7,12c77cc7-f0e3-4800-b3b6-3aecb4b71df8,1,173.34,0
343d96d2-5d58-48c0-acc7-ef8c5f15d825,b0f1ce76-b8de-47e4-9b0a-64a3d04acdb7,f246ac86-7fa5-496a-ac5a-b7116fcc0fb0,1,79.72,0
d2499d15-f481-44ad-a3db-8bff5e3312e8,b0f1ce76-b8de-47e4-9b0a-64a3d04acdb7,74004cc1-54e0-49cd-9098-34197de24721,1,131.43,0
2cc342ce-fef3-4283-9111-c18c3c409604,10cd4e62-c5e1-4b17-adc5-dda2d85f5197,665f08d3-26d0-4b5b-9503-f85ea8c39f45,1,206.9,0
d5bc2b50-1005-4790-b838-97a35e64bf52,10cd4e62-c5e1-4b17-adc5-dda2d85f5197,024840d6-885d-4171-abaa-6bc01290b7a8,2,39.36,0
18704a64-103d-4c2d-88fa-585ea21f561e,10cd4e62-c5e1-4b17-adc5-dda2d85f5197,176edfdf-e346-4960-b701-aacdc7bbaa58,2,39.23,0
4e56b15f-a6c4-4f38-9eb0-221b3736c2e5,10cd4e62-c5e1-4b17-adc5-dda2d85f5197,1fd50206-cb9e-487d-93ce-1031420174ab,1,1648.4,0
d93a4035-756b-4588-ad2c-73e88f271fc5,4cf0226c-d5fd-46ee-9cef-e123e0c5f402,f8a1f413-1ef2-4f84-9817-34eb5daa52b6,2,26.73,0
8099286c-5488-40e9-8a54-26c60dff57e2,4cf0226c-d5fd-46ee-9cef-e123e0c5f402,55ed8659-4db4-46a6-b528-453f1db8d19d,1,321.59,0
2aaf73b1-122a-4cfb-905e-c4d60271b4cc,4cf0226c-d5fd-46ee-9cef-e123e0c5f402,b9f6e8cb-7f8c-408b-803c-348f49bf5fc2,2,63.5,0
534de1ae-3312-4c83-8e42-5e2c9c4f9598,df52ddd8-7e66-4693-9609-bd84a63c8b31,9d98599f-96a7-46a9-b880-18ba347a3936,2,1858.38,0
349c4dfb-e0a6-4c1e-8611-70d9b27ace0c,df52ddd8-7e66-4693-9609-bd84a63c8b31,6a027feb-1df7-4f8a-bbba-267413c0aa23,1,114.86,0
9bb60053-00da-4ae4-af45-c86af3a404fc,df52ddd8-7e66-4693-9609-bd84a63c8b31,1eece5c3-67fc-47e6-9fba-9d8d2b7f828a,1,46.08,0
fc7ea7ca-48ad-4226-b7aa-245566b642e1,1048bf6f-58e8-4f01-9285-dbd685cbc10e,b4b04a65-4dba-4b04-8752-220098c563d6,3,1334.51,0
9e5ec612-576f-4a48-b50c-e14f4ce73729,1048bf6f-58e8-4f01-9285-dbd685cbc10e,ddb07e02-76d9-45f9-baad-d72a54fc9e13,4,128.59,0
df83ff54-bad1-40e3-910f-25bfae75f474,1048bf6f-58e8-4f01-9285-dbd685cbc10e,af858b33-34d0-4603-9f20-794ac72766ed,1,45.22,0
0ab6a9cb-690c-4e35-94d1-8a668c4fe915,651c5d42-6a61-4527-94a5-f4334fd4fb24,bb742645-ee4f-4b79-8e9d-2325886e65ea,4,692.13,0
cfcc6851-83d3-4ea9-ba49-55930b28417b,651c5d42-6a61-4527-94a5-f4334fd4fb24,472efd33-90f7-4d15-9e51-ff9a1e5fb946,1,41.89,0
0aac549a-a358-43a9-abf8-9c34a6e89f72,651c5d42-6a61-4527-94a5-f4334fd4fb24,9ec60b0c-e20b-45e7-a5e3-badad40d210c,1,432.1,0
75ac9fce-e88f-48eb-8b1b-b638f5dbb77b,b721fd66-bc4e-42e3-b194-ca866bd150ea,ac78f81d-fdc4-499b-84a6-3542f1d2a3b8,1,148.04,0
57453ec9-8a20-410d-92a3-b116a46b5554,8936ce30-5604-490e-9194-33026693404d,8ee58e5b-9fd2-4948-b9c3-51ed06996195,3,14.86,0
1722b53d-d40b-468e-b5a4-c3692b8cd961,8936ce30-5604-490e-9194-33026693404d,98e39e55-d3c4-4038-9c7b-8478877181d6,1,361.52,0
914ce3f5-2df1-4e02-b382-48854bb414d3,e5bafa15-55ef-4e38-9c37-6afdf9ae6220,8ef13727-261b-4814-89fb-1f2807daaf2a,1,181.5,0
4cd731d2-ddc6-461a-ae8d-0d30bf3700ea,e5bafa15-55ef-4e38-9c37-6afdf9ae6220,6b71e25f-bf9a-4d89-bf05-bd8ad48aa6bd,2,497.07,0
83763958-1754-44fb-be98-c985ee4d3b56,e5bafa15-55ef-4e38-9c37-6afdf9ae6220,79a52d4e-660f-4038-b693-f35ff6a0a9cc,2,136.53,0
9d3431a1-6002-400f-ad6f-167bd4f4066d,a7ec0cbf-cae8-4d48-aec5-cbe47b58bee3,f2134abc-6eed-4db2-8395-f54d65c9b1de,1,374.82,18
6a0675a2-1150-47cf-892a-59a4f94cca71,a7ec0cbf-cae8-4d48-aec5-cbe47b58bee3,409e04b4-dbad-4008-b19a-20e8f858c89d,1,1853.85,0
2863ce23-7dd2-4f00-a056-4bd61657a073,3d006170-5525-4e6e-9d07-b7fd45c5fb46,689cf147-5f7e-4dea-b9c8-2ee381fbab64,1,306.46,7
3b7d9492-1758-43e5-9c79-8472164bd28e,3d006170-5525-4e6e-9d07-b7fd45c5fb46,aa66587b-c28d-4d07-b561-4c7164c78819,2,39.38,0
6c4a8295-beb9-46a8-8eb6-4b6510fdb97e,3d006170-5525-4e6e-9d07-b7fd45c5fb46,d873a624-4b30-41c4-9acb-2bc62dc9355e,4,173.03,6
6a530304-9158-48ab-9ecd-ab97a32f827c,3d006170-5525-4e6e-9d07-b7fd45c5fb46,d7f214f8-5212-48d8-968c-f1674a984e8f,1,49.21,7
98c6a5ce-1ab2-4b4c-a2db-f2361902d09d,76825e38-07e7-4dd0-bb54-1caed950740c,966bf468-405b-47ad-9ea2-c4c558345ad1,2,65.79,0
025055e0-f6ab-45b6-ae3b-c1a2b178db06,4f47eab0-f345-4d27-b2c0-fcdd60d25a08,fb735cda-d8c7-4bdd-8c90-15a324f25e17,3,168.11,0
69b12814-afe6-46c9-a7d6-d25552f933b0,4f47eab0-f345-4d27-b2c0-fcdd60d25a08,c7997337-38b7-4977-b80e-ddaeeb704a1d,3,534.14,0
3bf7dd9c-a96f-4710-adff-5700a89933ca,4f47eab0-f345-4d27-b2c0-fcdd60d25a08,1088ee03-7e31-44f1-831a-a668fb262704,1,1562.73,0
80206936-53fe-40d9-a57b-c3665e8b33e0,b6ea3bd3-3a6e-4f9d-89d4-23be702b446f,9b077cb7-f15a-452f-a4cd-33be57aedd84,1,438.3,0
844bc8b9-f3bb-45ca-b641-3e87a97df37d,b6ea3bd3-3a6e-4f9d-89d4-23be702b446f,dd37f0aa-52f3-4e89-a618-e1c8813094aa,1,1494.01,0
df3428b7-f198-4a13-b5bc-72e7d5ea9cf9,4b5c728b-7fe7-4268-8341-52b63bce82ca,8521a1ef-46a3-4885-b5c1-67d3111ea82a,1,70.69,0
63a974c7-ffbf-44e0-a399-019c509f54b9,4b5c728b-7fe7-4268-8341-52b63bce82ca,d76fd3e6-3d32-4c64-b491-f687330aaf6b,1,46.19,0
060212c6-b79b-4bf5-b875-f2564116701f,4b5c728b-7fe7-4268-8341-52b63bce82ca,bd8426f3-22cb-4604-bcd9-1503a6b03dd8,2,317.02,0
3720a47e-bfdc-472e-b4ba-646ecf43e317,4b5c728b-7fe7-4268-8341-52b63bce82ca,f07cb358-ceb6-4e31-a520-16e789c5ee9e,1,114.91,0
c6294503-259b-47d8-9ce2-cc3ecd715170,32245a0f-e5e8-40cb-a295-dea81a08b348,f68cc906-a442-48e0-a8f7-809092a0ea6f,2,180.0,16
c912719d-b019-470a-a18d-ff84fbe628ba,32245a0f-e5e8-40cb-a295-dea81a08b348,62becca3-a77c-4763-8b2c-8e30d7a5af30,3,50.3,9
cfecfa31-b282-434c-838e-d7acbe9c1255,84970607-79e3-4b1b-bd5e-3d81f92b9bef,e19b679a-80ce-495a-8899-e33e814aa159,3,417.36,24
48fb8b08-c921-4e81-abd3-608b44fd6c94,84970607-79e3-4b1b-bd5e-3d81f92b9bef,0e97ff7b-57e2-4179-bca3-7aa632001f80,1,106.79,18
47e65339-bc5f-477b-aa27-9b8fa0a55c9a,f9d97fae-2028-4d93-a306-6e403e0cd06a,287796c3-4605-4811-8679-f3ac6ef12c0e,2,575.09,0
d6139688-9e12-4d92-8810-26f1a907a6ad,6b17c8dd-e3fe-42b7-b4f2-a208183cb6b2,9b077cb7-f15a-452f-a4cd-33be57aedd84,1,418.76,27
84ad7af8-2741-488e-8a65-8d484ac92e02,7aaa8f93-8a52-43da-ad2e-6059b1d1d7de,d70014a0-cabe-4c30-8a17-daf1cdfe3a45,2,341.72,0
8de10da2-4f8e-4dfa-a7f4-566b7b8bb67c,7aaa8f93-8a52-43da-ad2e-6059b1d1d7de,88644983-0239-4123-926e-4436142dbf71,1,320.75,0
0d2a313a-852d-44c6-966d-475b3f9dca29,6e156c20-1968-4ae1-989c-a9c695c8e7e7,77fff5b7-7653-4fba-b4b4-18161ab90e86,1,532.18,0
eaa382f2-79d5-46ef-b38d-b9fc4fecdf11,dfaaecdc-d4b7-49b3-bccc-ed60303adc14,f5299b57-d5f8-4212-8586-2643ed32ae2e,1,198.43,0
3edb44e3-362c-4df0-8c3b-2efd45956664,dfaaecdc-d4b7-49b3-bccc-ed60303adc14,70b9c905-aefc-4330-bc48-94974cb58580,1,343.45,0
c13db9c7-feb5-4a1a-94e3-47253666b0ad,dfaaecdc-d4b7-49b3-bccc-ed60303adc14,379c50a5-e527-4182-8939-0aa11c10b9dc,1,68.97,0
b5fcc80b-77e5-4f8f-8fce-9e02f4914536,fe62f7e6-6674-4afa-966f-0adeeaba56e8,6f74b169-92bd-4124-90f0-8f9f767742cf,3,1334.87,0
9009ee2d-682a-4562-83c7-5a0ad8107e54,4ce083df-6947-4551-9225-821a50dcee82,5b6253ed-e2a7-4fc4-bb74-6639eb519953,1,198.38,0
ec40c4af-8fbe-4087-864e-eac23caa72c2,4ce083df-6947-4551-9225-821a50dcee82,c3bca8b4-5593-4b7e-9cbc-ca5845b8a11c,2,2099.46,0
8760cddf-7c62-4867-bce0-f99a57e49610,4ce083df-6947-4551-9225-821a50dcee82,bee0f73c-3781-4764-a4b8-db747c914197,2,2416.85,0
c8b673a5-b425-40f6-8378-192e423666e8,4ce083df-6947-4551-9225-821a50dcee82,b9d03ec2-2391-4fe0-8247-3ea741b8682d,2,71.33,0
81f1db17-423b-48c2-98c5-9c7320e0bbef,12a4c96a-da81-44b0-847c-eb72a42fb99f,cf561edc-e635-4445-89e1-e30c25caed1a,3,484.25,0
a19a37b9-cd46-4927-9e79-043a8c1f071c,12a4c96a-da81-44b0-847c-eb72a42fb99f,0408aba3-48b2-437f-b8ef-d0439f830a56,2,194.29,0
c860005c-78d8-4078-9c91-9ea8e9ab7316,12a4c96a-da81-44b0-847c-eb72a42fb99f,6d1f28b9-c750-4ce3-931f-bfc97c63a3ef,2,164.11,0
f5893933-6f95-4ae3-9808-650edee10c34,535e5017-9471-4c2f-8013-7739950f9f2b,dc12d87b-616c-4762-b824-3ea437e7f18d,3,200.81,0
dee7127a-fb61-4667-a1f5-55e7c58c198a,996f883d-42ef-4bd2-9567-dbb0ed722c1d,cd430abf-45fc-4ac6-9905-14b990e51ac7,2,176.64,0
7c264c3a-abe5-413d-b73f-e7c73e648546,996f883d-42ef-4bd2-9567-dbb0ed722c1d,58b2cb8e-3ca7-40b0-a3e0-31a3671c0d35,1,144.09,0
744cb219-324b-4ca8-8eeb-49dff8b2c4fc,996f883d-42ef-4bd2-9567-dbb0ed722c1d,2f763095-98fa-4b65-9f6e-466c62bf093a,1,267.86,0
c412c8c1-18bf-4b6f-9a88-5acf3eaca3fa,996f883d-42ef-4bd2-9567-dbb0ed722c1d,6922c82e-2328-4b83-9a3b-41005f4bdb28,1,75.28,0
413841c9-a287-456c-b5d5-a9afd220ed76,996f883d-42ef-4bd2-9567-dbb0ed722c1d,6290e9bc-bac5-4fc9-9e02-e8152756d595,4,123.37,0
a7ba0b55-a74f-4a46-bb5d-69a649d12c3f,f85944e3-b635-4b3c-a5b4-cb0effff0435,9b88931d-c9dd-4f2b-8745-3c9ea5553607,3,60.73,0
85896bef-c7fb-4e4b-8af9-9c091c8eb2e0,f2e3532a-1bdf-40aa-adf0-214a831cb52a,5a82c9de-50c7-438f-93f2-dbf99c9250ce,1,2985.33,0
94fd7a50-b932-460b-99a2-ef8ab6da8dc6,f2e3532a-1bdf-40aa-adf0-214a831cb52a,e828c683-0863-49d8-ad0b-2c4d13c555ab,5,87.81,0
e17c86cc-2228-447f-bf44-e826bb6e540e,f2e3532a-1bdf-40aa-adf0-214a831cb52a,06c37af8-daec-421c-9631-4d974363ad17,2,170.05,0
99a8391c-7351-40ee-b80c-642afee71d9c,f2e3532a-1bdf-40aa-adf0-214a831cb52a,7557dc91-8544-4fe5-9ce5-4b61f06f719c,4,25.24,0
f7348bb4-5d81-4445-96ce-42a0579955bc,45140e93-5007-4f9f-b082-3508dccacad7,ee407490-be43-48be-8f71-a4c8601961b7,2,193.53,0
cf5b7919-95f2-4843-a1bb-1740f5fa4bc0,45140e93-5007-4f9f-b082-3508dccacad7,20d94f91-aabe-4939-ba93-4aec2cc27dc7,1,657.86,0
c9c65c5f-cfd1-4347-8aba-77772f0632db,45140e93-5007-4f9f-b082-3508dccacad7,3fcb418b-753f-4cb2-99cd-19198f54b22c,1,139.97,0
405f178c-81c0-478b-947f-0d7a63cc243e,1457e401-6f6c-4de4-b0ed-cd8dcfb8ecd1,23f8498b-b5f5-4331-b857-8710b7ac9b64,3,81.74,0
41164fb0-91e8-431e-bf6c-4e32d28bf3a2,608ae49a-b7d5-4740-99a5-29a843e4799a,b2667b94-3913-4ad2-ad34-ac5fadaa4186,1,844.64,5
d6079fc8-b8aa-4e44-aa46-6d72c1c02eca,608ae49a-b7d5-4740-99a5-29a843e4799a,8be94467-4d7f-4bba-a57a-c6ba0ea75fef,1,9.39,5
5483ae76-b340-45cd-b9bb-3340872148fa,26ff7dee-b303-489f-89a9-1ca3ef8dccbe,16f792f0-3d01-45c1-ac2a-e110477322ee,1,119.64,0
4bfa3fd6-bd42-4c14-b135-f15504b6855b,26ff7dee-b303-489f-89a9-1ca3ef8dccbe,88644983-0239-4123-926e-4436142dbf71,1,296.38,0
44dcdbe4-650c-40dd-bcbb-51f0656ff0aa,30aa38de-1cae-4c66-b396-67d7ce2638fc,a1a437e4-e0f2-4a05-adac-754d3dfd3e5d,1,75.66,10
2c3a9e2f-bb57-4e3f-96c4-9690d98a7030,30aa38de-1cae-4c66-b396-67d7ce2638fc,b9cfbce3-a7cc-4775-a34a-8615b218d9cf,1,58.31,0
f63b6442-b989-4aba-87f6-cdaef4baefb4,3f721f85-bf83-4bdf-90e4-71222d605809,9255902d-5bc7-4c9f-ae73-9d0cc3827fa5,2,123.13,0
d21d5538-3c69-4d4e-9620-fbcc1e9144ad,3f721f85-bf83-4bdf-90e4-71222d605809,03ccafd6-0340-4d76-b0ed-b1056be6c649,2,399.09,0
29d95b3f-4952-40d3-b72b-c7ce78343040,69ca67bd-9b6b-4f1f-9267-690b443a3237,c7a226e5-10c7-4a64-8aca-5e9788cc431d,1,1837.35,0
6e9833e1-373d-4aa9-ab5e-f032be35b664,69ca67bd-9b6b-4f1f-9267-690b443a3237,4a5f736b-7630-47ec-b3b0-6f284f28476b,2,112.04,0
5befce72-59ab-4b48-9575-0c104d3364a9,9afe75d0-13cb-4709-8a65-b191ebd2c087,81da0bc9-017f-49f4-b310-116ddc8b6e2c,1,19.75,0
9eef860f-b2c6-4c70-8f22-e079a8cefe17,790a387c-f7d2-419b-9a04-08f132aac223,1a63c036-c7b5-4b14-a40a-db1dd7036d33,1,1606.93,0
f609a72b-e0e9-4355-b81b-e5b55f5d4ef7,790a387c-f7d2-419b-9a04-08f132aac223,17de7759-d540-428c-9d18-13590090c266,2,1099.91,0
201e1b85-1f7c-46b2-b3e7-c076861be20b,b5d379da-74f4-4ada-8997-52e8304372b7,7308bb85-c3a8-4fc5-a9cc-f358ffbc0cc0,1,14.28,0
00d7be30-5c87-473f-9c67-bfa3e8092102,b5d379da-74f4-4ada-8997-52e8304372b7,cac220a9-f678-4f58-8ec5-571119d9f677,1,140.1,0
75175b86-8a67-46d1-94a5-f204c4cde3f1,5f98ed83-d635-4368-8627-4ba5c31afdeb,8ce2b1da-5286-4742-9ec6-ba42fcb8512b,2,1650.21,0
d5977fb9-1b88-4694-966a-fca014a80313,5f98ed83-d635-4368-8627-4ba5c31afdeb,aef64f17-eed6-48bb-919f-a110f4324110,4,537.13,0
e1f08976-3145-4a53-926b-ff19a8ebc956,5f98ed83-d635-4368-8627-4ba5c31afdeb,58b2cb8e-3ca7-40b0-a3e0-31a3671c0d35,1,152.95,0
ee3c1832-ab91-430e-a107-6ebd894b4ea8,5f98ed83-d635-4368-8627-4ba5c31afdeb,e4d65458-a2cc-4be8-99a2-e0d851770909,1,532.47,0
0c04bd76-fe5a-4358-9cb2-2a3a30adf8f2,5f98ed83-d635-4368-8627-4ba5c31afdeb,4f5a68f6-cb78-42ee-862b-eff738a6f949,1,1270.63,0
695d6ade-235e-43d7-9130-6f37eab4d9fd,a6bc70f8-d1a9-4b4b-8860-4e0a589da0a5,fa7ae759-9405-4907-bb95-49327fc1ffde,1,174.21,0
6faddeb7-e6b3-4244-acb3-8e593247327f,0137b1ec-8069-43dd-8ed7-2cd8a7662472,c209be73-b2aa-4bd7-8a94-501bce1e1270,1,356.72,0
3e02caa6-4c77-4c2c-80d1-63053f52750f,0137b1ec-8069-43dd-8ed7-2cd8a7662472,b9eb8c7a-b861-48fa-8a09-11bbdb8671ce,1,530.45,0
a680d0ea-3220-423a-be03-0da4e9293c3d,383cede7-dde2-4f96-873c-e41cb1cb34d8,91f09b79-0a4e-4f86-8f99-966c2883830c,1,1538.85,0
9c237186-7988-4bac-928f-996d1508ba03,383cede7-dde2-4f96-873c-e41cb1cb34d8,befd392a-1298-4242-b080-9d8ba66fbd6c,2,518.35,0
